tweet,label
"#일본 여행갈것입니다.
친절하고 예의가있으며 식당은 쳥결하고 깨끗한 일본 반일감정 국민에게 부추기는 정부와 더불어당 일본을 매도하고자 그들은 깻끗한가 일본에가서 빠에서 사케마시고 계집끼고놀고 주접은 다떨고 국민앞에서는""고귀한척""이중인격자들이다. https://t.co/zufguzOifT",1
"내가 언제, 어떻게 죽게 되는가 https://t.co/pB9g0emquW

⠀ https://t.co/H1243Pzlp6",1
“앞으로 이틀동안 맞따름을 해주지 않는다면.. 난 다시 돌아갈게. 😔”,0
아는 동생의 절친(30대)이 유방암 말기로 시한부 선고 받았다고 들었는데 갑자기 이번주 임종을 준비한다고 ㅠㅠㅠ 본 적 없는 사람이지만 너무 마음 아프고 슬프다. 부디 떠나는 길은 평안하기를 기도한다🙏,1
죽는것보다 고통이 더 무서운 케니 https://t.co/ZESGw3HIeF,1
저기 계정 계옮계 아니구 일상계 따로 만든거니깐 저기 갔다고 여기 썰면 슬픕니다요... https://t.co/uFnY9u2Fml,1
뭐야 이게 왜 내 갤러리에 그보다 어떻게 찍은거야 https://t.co/va7tfTNkZb,0
근데 진짜 설리번잡으면서 엄청 죽고 그뒤로는 쉬웠어서 그때 후두려 맞으며 배운거 잘했다고 생각함..,1
그 대낫에 반갈죽 당했는데 그 책되는 파티클과 함께 제가 다시 살아났어요,0
이건나니가하지 오지상은 나한테 등돌리면죽는거야 https://t.co/eUsl1TvmAH,1
못 가지면 죽음뿐 https://t.co/ONuJ5raxrn,0
그리고 어제오늘 12시간 금식하고 병원가서 혈압재고 진료받구..저는 다 검사 해보려구 복부 초음파도 했는데 너무 강하게 꾹꾹 눌러 검사해서 배 아팠지만 지방간 외엔 다른 장기들은 괜찮았슴다👍 원래 술담배커피 다 안하기 때문에 스트레스가 원인인거 같다구..음음,1
"의정부교구 식사동 성당 부주임 김형국 요셉 신부님의 아버지 김희창 야곱 형제님께서 주님께 돌아가셨습니다. 기도해 주십시오.

주님, 김희창 야곱에게 자비를 베푸시어 그 죄를 사해주시고, 주님 품 안에서 성인들과 함께 영원한 안식을 누리게 해주소서. 아멘.",0
사람들이 왜 헬창이 되는지 알겠어요.... 저 이번주에 운동 시작했는데 오늘 하루 안갔다고 불안합니다 호달달,1
"굿모닝!
피곤해서 더 자러감!",1
"국내 디지털인문학이 그간 '문화콘텐츠'로 이해됐던 지점은 이해할수 있으나, 압도적인 컴퓨팅 파워와 알고리즘 접근성도 중요한 요소임을 이 논문은 무시하고 있다.

이광석, 윤자형 (2019). 국내 ‘디지털인문학’의 정착과 굴곡 : 대학 교육과 미디어 테크놀로지의 불안정한 접속. 한국언론정보학보 https://t.co/rRdo0SMZTG",1
광뮤다 최고...웨숀비 최고....,0
나 진짜 아무래도 조유리 I'm in love with a monster 풀곡 다 듣지 못하면 억울해서 못죽을듯,1
근로자들의 급여를 인상한 기업의 사업부는 급여 인상을 충분히 상쇄하고도 남는 수준의 생산성 향상 효과를 얻었다. - 데이비드 레빈 7588841,0
ㅅㅂ 졸려 죽어,1
이거 너무 맞말.. https://t.co/wXHE8bjbqY,0
(피곤한듯 귀와 꼬리를 늘어뜨린채 조용한 골목으로 들어간다),1
우리 가족은 내가 정신과 가면 니가 정신과 갈일 뭐있냐고 할 듯.. 내가 지들한테 받은 스트레스랑 가스라이팅이 얼마나 심한데,1
나는 배달시간 맞추려고 보행자 신호 켜진 횡단보도를 가로지르는 배달 오토바이에 치여서 죽고싶지 않음 https://t.co/O28QvxsJH3,1
글고 매칭시스템 개역겹,0
대 흥 분 https://t.co/Lz1hAbOVGg,0
"죽을까요 여러분,,? https://t.co/HO2XwnKWfb",1
"성직자를 보십시오 가난한 노동자처럼 生命 바칠일 없이 사랑 말만해도 天使대접 받고,자비를 말하는 스님을 보십시오 고통받는 중생처럼 生命 바칠일 없지만 天使대접 받습니다 이런 세상이 수천년을 반복해도 성직자,스님은 모순과 위선을 깨닫지 못하니 10살아이에게 심판받아 마땅한 세상입니다.",1
"@Tang_Gerine_317 
살쪄서 슬픈 망두 https://t.co/HouY8zeVOK",1
"오늘은 명조의 균형에 대해 공부해 봤어요. 주관적인 해석이 주를 이룹니다.,.. https://t.co/y6GtZmlzhu",1
"결론은 현 시점에서 뽑을 수 있는 최고 점수는 47,820점인걸로",0
흐헿ㅎ 비계친들 보면 심신의 안정이 옴 체고,1
기절초풍 이뻐요 걱정 ㄴㄴ... https://t.co/ndxNxrM48q,0
"너무 많은 학대에 슬프고 아픈나
남들과 너무 다른것 아닌가 걱정이 참 많은 나
사람에 대한 무서움도 많은데
어쩔땐 내가 더 무섭다
화를 내면 분노
그 분노를 나를 좋아하는 사람에게나 내곁에 있는 사람에게는 던지고 싶지 않아
꾹꾹 눌러 차갑게 굳은 돌맹이다
이제 제대로 가해자들만 맞추면 된다",1
좆같다는 말 개좋아 입에 착 달라붙음 아 좆같다,0
오늘 이걸로 운동 좀 했어 ㅋㅋ #isolation https://t.co/p8rcckq1Qe,0
아 잠만.. 제대로 그려서 다시 바꿀게요,0
한자리 받고 싶어 발악을 하는 구나.. https://t.co/iFtLOcdYzk,0
이거 사촌이 아이돌인거 말하면 안되는거였어?ㅋㅋㅋㅋㅋ https://t.co/7tmTpqKOvW,0
오늘 크로키안하고 자면 죽는다,1
"아이고 죽겠다 
내일 점심때 그림 공개해야지 https://t.co/h0A9TwHkE1",1
"ㅇㄴ 이거 다시봐도 그 사람 떠올라
-고-든렘지- https://t.co/6H6gxBf4Ec",0
"🐼 계폭하는 이유
──────────────────
쏘쏘 님은 부모님에게 들켜서 계폭합니다.
https://t.co/jp5TV0l71l

ㅅㅂ 이거 제일 안 좋은 경우 아님???????",0
ㅠㅠㅠㅠㅠㅠㅠ오늘 진짜 너무 행복하고 좋은 시간이었다ㅠㅠㅠ,0
여기왜이렇게 팔로워도팔로잉도많아...다정리하고십당 이제 트윗다시 썻으니까 이런 저를 보고 허뮈쉬벌이거누구야하면서 헐레벌덕 정리하시는 분이 계시겍죠?,0
"기술부채 라는 말을 알게됐다.
나는 빚쟁이다... 빚더미에 깔린",0
"안녕하세요, 사돌입니다

2018년형 무스탕.패딩(시리즈1) 발매 안내드립니다
.Boy  사이즈 추가되었습니다
Dfa70.스위치70.
미기돌어썸바디.Idealian75
ᆞ재판매 이벤트
2020.12.05일까지
2018년도 가격 동일하게 판매됩니다

리트윗 추첨으로 (5명) 사돌포인트 3만점 드립니다 https://t.co/Wysejej2gB",0
"한강 이북을 포기할 수 없게 되면서 폭 250km, 종심 40km라는 전투공간만이 허용된 시점에서 어느 나라 군대를 갖다놔도 선택의 여지가 없음. 기동방어를 하려고 해도 어디로 우회를 할 것이며 화력 집중을 하려고 해도 어떻게 공간을 확보합니까. 그냥 '팻-맨' 말고는 답이 없다...",1
"도겨미 초코칩해서 생각난 #규잇 (?)
걤이가 정말로 초코칩쿠키 요정이 되버린거로
그냥쿠키에 초코칩 하나만 박혀있는 쿠키의 요정이 되어버린 이도걤.
이걸어뜩하지..싶어서 일단 가만히 있는데 들어오는 규잇들. 어 만규랑 명오다! 나좀 도아져!!라는 생각으로 말을 하려는 순간 키스갈기는 규잇들.",0
고해성사 시간인가요? 저도 라이너가 누군지도 모르는 상태에서 극하드한 맛 나는 갤리라이를 먹고 라이너 따묵는 변태가 되었습니다,0
너무 피곤하네요 우ㅜㅜ우,1
"나는 전에 사랑했던 사람이 죽어 사랑하는 것에 두려움을 느끼는 캐가 좋다.
그런 캐를 다시금 두렵게하는 캐도 좋다.",1
"제가 당신을 거슬리게 했다면 말해주지 그랬어요.
꽁꽁 숨겨놓다가 갑자기 통보해버리면 저는 어떡하라고요.

 설명할 기회도, 해명할 시간도 주지 않고 감정싸움으로 치부해 버리셨으니, 일단 무릎꿇고 빌어보는 제게 그렇게 칼같이 구셨겠죠.

그래도 뒷담은 제게 너무 상처였어요.",1
"어제 하루도 수고많으셨습니다, 다들 고생하셨어요! 오늘도 힘내서 다치지마시고 아프지마시고 밥 꼭 챙겨드시고 잠 푹 주무시고 만족스러운 하루가 되셨으면 좋겠습니다 :) 다들 잘자요 굿나잇🌙",0
CM :: PDDDQQQQ님 :: https://t.co/1rRkJEZkbL,0
https://t.co/pL6VLVGJBf 국정원 관련 기사 덧붙입니다.,0
신촌 혼밥 해야지,0
지눈떳 .. 쪼나 ! https://t.co/k3Hn80w89M,0
"반박을안하고어케살지
차라리죽는게나을것같음 내앞에잇는애가그어떤빡대가리짓을하더라도그어떤병신같은말을하더라도가만히듣고만있어야한다니그자체로이미고문의완성된형태가됨 https://t.co/I5HOJUw0mA",1
시시시발 이 계정 오랜만에 들어왔는데 추천에 친구있어 어케?????,0
"아베가 직접 연락했나요? 의회에서 이야기했다는 언론보도만으로 지원여부 운운하는것은 뭔가 잘못된것 같습니다.

위기의 日, 손잡아주는 한국 ""이웃 감염 안정적이어야"" | 다음 뉴스 https://t.co/KtjZFzcVrr",1
혹시 탐라에 이섭연애 보신분 있나요?  탱짓말 너무 재밌게 봐서 살말하고 있는데....,0
"위쳐 : 닐프가드의 태양신(?), 이터널 파이어, 무인지대나 다름없는 벨렌 늪지대의 크론 신앙, 마녀숭배
로스트아크 : 세이크리아 교단의 교황과 산하 사제단. 아만이 여기소속이었음.
마비노기 : 말해봐야 입아프니 패스하겠습니다.
역으로 배경이 중세판타지인데 사제없는 작품 자체를 본 적이 없음.",0
"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 치묘님 트친된지 얼마안되서그…
● 치묘님 요즘 괜찮으신가요..…
● 치묘님 컴션 받으신다는 트윗…
● 치묘님 요즘 통 안보이시네요…
#질문상자 #익명질문모집중

https://t.co/vA0jIr68Dh",0
그도 그럴것이 당시 'KBS 이야기 발전소'는 밤 11시에 방송이 되었고 시청률도 2%도 채 미치치 못했었던걸로 알고 있습니다. 한마디로 비인기프로였죠. 그래서인지 프로그램이 오래가지는 못했었습니다. 그래도 창작욕구를 일으키는 아주 좋은 프로그램이었습니다. 'Again 이야기발전소' 외쳐봅니다 https://t.co/5XQXxR4rXC,0
"다른나라같이 국민불안 종식위해 문재인이 솔선해서 맞으면 될일을
먼저맞으면 뭐 국민제치고 특혜니 뮈니 되지도않게 꼼수 부리고 자빠질때냐!
그렇게 특혜 따지는것들이
부적격자 기생충딸 의사 만들고 더 어려운사람 다 재끼고 문재인아들 지원금
타 쳐먹이냐!",1
오늘 너무 피곤해서 잘게요ㅠㅜㅜ 하나도 교류 못 해서 아쉬운데.. 낼부터 한주도 함께 달려갑시다💛 https://t.co/H43AQfSjOv,1
우대조건 이상으로 다 충족시켜도 안되는 일이 있다니... 나를 제외란 나머지 지원자는 우대사항 중 기간밖에 충족 못시킨다했는데... 그래서 컨설턴트 분께서 붙을 확률 높다 하셨는데... 거절당했다. 슬프다...😢 https://t.co/CGa1vID9NC,1
"1. 룰
회색성기담은 굉장히 간단하지만 배드엔딩/메리배드엔딩 즉 비극을 즐기기에 최적화 되어 있는 룰이었습니다.
특히 운명의를 이용해 백색과 흑색 영역을 표시해 점점 더 불행과 가까워지는 것을 가시적으로 표시해 주는 것이 흥미로웠네요ㅎㅎ
수수께끼와 망설임, 괴물화 등의 시스템도 좋았어요",1
시발 유퀴즈도 못봤어 시발 죽고십다,1
"탐라 무슨 꼭꼭 숨어라도 아니고 정말 조용하네 . . .
아무도 없나요 저랑 대화하실 벽반 분 없나요 . . .",0
크아아아 으아 흐아아아 (아침부터 말렉 생각에 심장 벅차올라서 고통스러움에 울부짖기,1
"오란고교에선 하니를 좋아할수밖에없음
나 무이치로 최애임 당연함",0
둘째 생일이 일주일 남아서 외식하려고 하는데.. 그 때 날씨가 하필 비가 올 예정.. 아직 일주일 전이니... 좀 기다리자.,0
사랑받는 막내깅😭 https://t.co/eY0Wb0SXDp,0
명상 처음 해봤는데.. 모닝루틴으로 명상하는 분들은 대단한 것 같아.. 새소리 들으려고 창문 열었더니 발은 시리고.. 차랑 지하철소리만 너무 나서 슬펐다 ㅠㅠ 그나마 지나가며 조금씩 났는데 그 조금의 새소리가 너무 좋아서..,1
"#자캐가_죽는다면_가고_싶어하는_장소는_천국or지옥or기타
죽는다면 소중했던 사람의 곁을 천천히 돌아다니다가 이내 눈감고 무로 돌아갈 듯.천국도 지옥도 가지않음. 에스터는 종교를 믿는 기사지만 그다지 신을 믿지는 않음..다만 교리를 따라가서 얻는 성실함은 있다고 생각하고 존중해서 따르는 것",1
"@orora__ho0 
살았는지 죽었는지 
소식이 읎는 언니인지 누나인지",1
으악 우울함이 늘었어 !!!!,1
사람들이 그런 말을 하면 사람이 상처받을 줄 몰랐다은 듯이 행동한다. 정말?,1
내 로르샤흐 검사의 결과는 다음이었습니다: 건강하고 균형 잡힘. 내 사고 패턴을 자세히 보려면 클릭하세요. https://t.co/zoQGq3BvdQ - @idr_labs,1
"@Makima__00 😳

그 마지막 장면, 죽을 때까지 절대 잊지 못할 것 같아요.
- 나도.
- 그 장면 하나로 오늘 티켓값 본전은 뽑았네.",1
근데 절망스럽게도 애가 울다하에서 시작함. 괜찮니 친구야?,1
"하윤철 탈모
하윤철 쓰레기
하윤철 미친놈
하윤철 성형
하윤철 살인자
하윤철 죽어",1
자살하고올게요,1
"https://t.co/4Fp51Sgf9I

9일차... 화이팅! 누구보다 열심히!!",0
블렌딩 제품이 있는것이구나 다음부터는 덜 괴로워하며 그들을 마실 수 잇겟다.. 하는 기분이엇습니다.. 이 조합을 어려워하는 사람에게도 설득력있는 블렌딩이라는 느낌??,0
죽꼬싶어.,1
"#재현버블

지금 무지 신나고 흥분한 상태였는데
재현이 덕분에 잠들기전에 추천해준 노래듣고 차분하게  마무리하고 잘수있겠다!!! 재현아 너무 고마워❤️
재현이의 주말은 어땠나요?
항상 신나고 기대 가득한 하루하루를  보냈으면 해!  오늘하루도 정말 수고많았어!
내일도 행복해 재현아😊 https://t.co/pGIVYURPNp",0
"올해부터 음식점·제과점, 옥외영업 할 수 있다 #수원시청 #염태영시장 #수원옥외영업 #식품의약안전처 #수원자영업 #수원코로나운영#... https://t.co/zgnYOqow31 출처 @YouTube",0
14. 그냥 민윥기같은 사람,0
나 너무 혼자 하찮은 그림 올린 것 같은데,0
떡밥.개 싫다..조금만 먹어도 체해서 진짜 고통,1
죽고싶어요,1
야 동점이라고 시발 이러다가 진입 못하겠어,0
"아야베는 죽어도 여유로움을 고수하겠지.. 고집 의외로 세니까.
센조는 그런 위원장의 태도를 고치려다 포기함
""에휴.. 마음대로 하십쇼.... 예에.."" 이런 마음ㅋㅋㅋ
토나이가 슬쩍 센조편 들어봤지만 우리의 위원장은 전혀 안통해~
다른 애들도 아야베보단 센조에게 의지할듯",1
성적잘받고 돈많아지게해주세요.. 젭발 ㅠ https://t.co/GZjSfyDSAp,0
치킨 먹고싶다,0
"#자캐가_무언가를_참을_수_있는_정도

체셔

신음 : 😏

눈물 :6

색욕 :😏

아픔 :8

굴욕 :5

허기 :10

졸음 :9

웃음 :0

분노 :9

고독함 :4

수치심 :8

그리움 :1

두려움 :7

스트레스 :6

정신적 충격 :3

공격성 :6

기쁨 :3",1
"헐미친쩐다
허메
헐.....
헐................울애들봐 https://t.co/Stjcs4QV41",0
저쪽이 사과한다는데 받아야지. 정황보니 저쪽도 교범대로진행했는데 일이 이렇게 되었다고. https://t.co/lQL3Yhyp5f,0
"거울덗.. 모든 상황극의 비참함이랑 크오할수있어서진짜갓서사라고생각함...
어디에있던무슨사람이던바꿀수있는몸만있다면야...... 순진한 표정에서 느껴지는 싸함을 사랑하는편.",0
"오늘도 친구들이랑 취향 섞어 그리기 했습니다.
키워드 : 테디베어 우산 안경 검은색드레스 홍조
시아로 그렸는데 내가 홍조 빼먹음^^ https://t.co/DxD1H02gtE",0
아어깨아파 ㅠ ...,0
요즘 스트레스 받는 일이 왜 이리 많은지,1
근데 왜 주문완료 목록이 안 뜨냐 불안하게 ㅎㅎ...,1
"색감 차이 미친거 아냐
타블렛 진짜 죽고싶나 https://t.co/9rdR4EHILF",1
"2년동안 헬페 달고 살면서 느낀 점: .. 재발에 이유 없다,,... 한 1년까진 피곤하면 생기고 그런게 있었는데 지금은 그런것도 없음 랜덤임.. 술을 처마시든 밤을새든 안생기던게 걍 집에만 있어도 생겨.. 진짜 이유없름ㅋㅋㅋㅋ",1
피곤하다.,1
"나도 이재명 싫지만
.
.
.
.
.
.
.
.

내 동료는 더 싫어한다",0
이거 쓰는 아츠키타 앛킽 보고싶다. 아츠무가 가져온다면 시도때도 없이 눌러서 키타가 저거 좀 버리자고 할 거 같고 키타가 가져왔다면 아마 누군가의 선물일 거 같고 키타가 누르기를 기다리는 아츠무만 있을듯 https://t.co/rBKxZfE8fW,0
바이든이 1호접종하는거 봣을텐데 문재인이 화이자도 안맞는거 보면 겁이 많은건지 국내의료진을 못믿는건지 아니면 몰래 이미 맞앗는지 모르겟다. 미국 대통령이 1호접종햇는데 이명박이나 박근혜가 같앗으면 어떻게 햇겟냐. 사람의 근본은 어쩔수 없다.,0
🐟&lt;-이 표시는 자동트윗입니다! 맘찍은 좋습니다만 멘션은 하지 않는 것이 낫습니다!,0
진짜진짜 하고싶은데.. 빈혈도 있고 하면 내가 죽을듯 https://t.co/HQfBIoEROl,1
"1년하고 반년 넘게 끌고 왔던 글이 드디어 완결 났습니다
늦은 속도였지만 읽어주시는 분들께 늘 감사합니다
이제 외전만 적으면 되겠네요",0
"송송픽처스의 이성애가 비주류인 세상의 슬픈 연애담, 영화 &lt;헤모글로빈&gt; 프로젝트. 제가 32번째 후원자군요! https://t.co/wuo0BSN7ts @tumblbug 님이 씀",1
"진짜 속상하다,,ㅠㅠ",0
주단태미친놈아니야?..,0
"싯팔 
얼굴 춋나 빨개짐.. https://t.co/NHLYOR0Nkh https://t.co/16QhfdqAWb",0
"나랑트친하면좋은점!!!
음이온이 나와 건강이 좋아집니다.
집의 수도관을 바꾸지 않아도 육각수가 나옵니다.
블루라이트 앱을 깔지 않아도 블루라이트 차단 효과가 생깁니다.
몸에 좋은 전자기장이 나와 불면증이 사라집니다.",1
왠지 저녁약만 남아서 오늘 아침에 약 안먹었는디 뭔가......묘하게 우울하고 기력엄서,1
누~나가 업을때~_(:3 」∠)_,0
그 뭐야 요즘 세상이 문제라기엔 옛날에도 나를 모욕했으니 넌 죽어야겠다 뭐 이런 비례성이라고는 찾아볼 수 없는 사고방식이 너무 흔해서 말이죠.,1
죽고 싶다. 루저의 삶이란.,1
아름다웠던 우리에게 보는데 대성이 어떡하냐 진짜 애들이랑 논다고 계속 연습 빠지고 감독님핝테 죽겠는데,1
헉....돈다발.. https://t.co/wlhiYzHov7,0
또봇D가 미친듯이 사고싶습니다.. . . 진짜. . .ㅜㅜㅜㅜㅜㅜㅜㅜ아 ㅜㅜㅜㅜ 바야흐로 중딩시절. .또봇디를샀었는데 사촌동생인가 놀러온다고해서 장롱에다 숨겼는데 그걸 또 발견해서 좃팔가지고 싶다해서 안된다했는데 혈육이 가져가라고함. . . 진짜 아. .그때 슬퍼서 좃나 울었는데 사고싶다,1
이미 귀여움으로 어질리티1등먹었네 김메종따따,0
존잘님 갓아트 눈이 뜨인다 미친(이마팍,0
"구김당아~
호영아~
이것도 서울 보궐선거에 대통령이 사전선거운동을 하는 것인감? 탄핵에 해당도 되고?
대답해 봐! https://t.co/6WBmmtUGg0",0
"솔직히 힘들어 아파 죽고 싶어
여기서 그만하고 싶어
솔직하게 너무 힘들지
나도 행복해 보고 싶어
유치하게 감정팔이나 하면
나아질 줄 알았는데",1
그리고 과제하러 가겠습니다 https://t.co/sYPGaz1mTM,0
"#sakumail
아마 꾸라가 언니라는 책임감을 크게 느껴서 그런게 아닐까🤔

냉정해지는 것은 꾸라가 견디기 힘든 감정이라 스스로 방어하기 위해 그런게 아닐까 생각이 들어🥲

꾸라가 위즈원과 멤버들을 위하는 진심은  전해지고 있으니까❤

그러니 오늘은 마음껏울고 스스로를 잘 다독여줘🤧",1
[일다] 외로울 땐 요가하세요 https://t.co/v9AmckJbFk,1
"호흡에 관한 동작이 나와야되요. 어차피 내호흡이 안되면 죽거나 병원으로 직행해서 산소호흡기를 달거나 이식수술을 해야할거고, 이건 운동이 아니라 신체 내부에서 일어나는 화학작용이죠. 숨쉬기 ""운동""이라고 할만한건 호흡동작이구요. https://t.co/udfe3SgQ1P",1
봐도봐도 죽을거갓음 https://t.co/K26luIMx9L,1
다이어트가 운동을 입니다 ㅎ https://t.co/YLLDacH0O6,0
아들들하고 5분 이상 대화가 가능하다는 것만으로도 다행이라고 생각하며 살고 있습니다.🤣,0
다음 달에 용돈 들어오면 살께 https://t.co/TvRP0VkHft,0
백현아 머랭쿠키 에이에스엠알 해줘...,0
1200원이면.... 할만하겠지..? https://t.co/HRhGj0tkjx,0
댓글만 주구장창 달았네..,0
잘못 먹이면 진짜 죽을 수도 있는데. 카이토 그때부터 아예 신이치 안만나고 그래서 결국 아픈 몸 질질 이끌고 가는 신이치.. 헉헉 거리면서 벽 짚고 겨우겨우 카이토 방 가서 문 열어줘 카이토.. 하면서 힘없이 문 두들기고 카이토 문 밖으로 가! 안보고 싶어! 냉혈하게 반응했으면. 그러면서 속으로,1
아 관극 어케하는지 몸이 잊는거같애 90분 집중 어케하는거더라,1
"창모 이런 면을 이제는 말할 수 있다!(호부지 편)
- 생각보다 감정이 메말랐다.

기절",1
같은반아이들이 간호사나 의사되어 다치고 병든 가난한 사람들을 돕는 사람이 되겠다는 희망을 말할때 본인은 가난한 사람되어 가난한자로 죽겠다는 말한 이유는 生命을 다해도 대접받지 못하는 가난한 사람들이 너무 불쌍했고 가난한 사람들이 진정 生命바친 天使라는걸 세상에 증명하고자 했던거죠.,1
쫀아아아아아아ㅏㅇ아ㅏ아아아아아,0
이제라도 한국겜을 찾아야하나...넷이즈가 온격제작사여서 그런지 불안함..그지같은 넷이즈같으니라고,1
"일주일중에 4일이 실기라면...어쩔셈이지..?
내일도 학원가야함 진자 죽고십어",1
폰이 장애라 스트레스받음,1
"만물의 영장이란 사람은 현재 사물의 단면 일부만 보고,들리는 소리만 들을 수 있을 뿐,종이한장을 꿰뚫어 못보는 한계며,이런 한계의 사람들이 모여사는 세상의 사랑,자비란 고통 받는자를 버리고 도망쳐 말만하는겄이지만,어린아이는 고통받는자를 위해 生命바쳤으니 아이가 세상을 심판할겄입니다.",1
"낮은 곳에서 혼자 떨지 마십시요.
높은 것만이 좋은 것은 아닙니다.
낮은 것들의 인정을 알지 못하는 높은 것들이
우리보다 더 외로워 하고 뒤로 먹은것이 역겨워 더 떨고 있습니다.
때가 되면 아니 이번 선거에서 더불어민주당 칠곡성주고령 장세호를 꼭 찍어 주십시요.
모두가 피곤해져 더 이상 버티 https://t.co/NLuCH5czAJ",1
개웃기네 진짜 ㅋㅋㅋ,0
"당신을 죽을때까지 아껴주겠다는 약속
당신이 나를 버릴때까지 버리지 않겠다는 약속
지키겠습니다.
사랑하고, 아낄게요 당신을

@1D0L4T3R_SNAKE https://t.co/7NUNu5V7Eb",1
민족 대명절 한가위라고 먹을 걸 주셨네요 https://t.co/UjSr1fUuNf,0
"아직1층도안가봤는데 전 일반에서죽어요 ㅋ
일반공략한번보고 한 일주일후에갔더니

다까먹어서 층마다죽는중임",1
아악 아들아 버블 보내 지금 한 여성이 죽어가요 아악,1
새로운 트친 분들 잘 부탁해요🙃 원래있던 트친 분들도 잘 부탁합니다🙇🏻‍♀️ 친해져요💕 복작복작해서 기분이 좋다~!~!,0
"도 할까요?""
""아니.""
라이 생각에는 자기한테 달려들거나 울거나 할줄 알았는데 버본은 정말 의외의 선택을 함. 뒤에 숨겨둔 권총을 머리에 대고 마지막으로 한마디.
""내 존재는 당신한테 그정도였나 보네요.""
이러고 그대로 권총으로 자살. 쓰러지는 버본을 보면서 라이는 방금 말과 다르게 미친듯이",1
"저랑 투바투 뱃지 교환 하실분
저:범규
😇:태현
업서여? 없으세여.?.?.? https://t.co/BTUyB1PYkQ",0
아까 올린 소파구멍..에대한 투표를 열려하는데요. 불행이찾아오고..라는 말을쓴게 아무래도 조금제가생각해도 좀 예의없는거같고...그래서 투표를해서 내릴지말지 결정하겠습니다 솔직하게 투표해주세요:),1
같은 노래를 불러도 각자 다 다른 모습으로 부르는 게 너무 귀엽고ㅠㅠ,0
샤오 https://t.co/KqzfJpdhIS,0
긍거 해보고 싶은뎅 그 뭐지 하트나 앑티 몇넘으면 노래부르능거,0
이제 인스타 감성은 포기한 듯 ... https://t.co/M7NF5Ry243,0
"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 말투는 번역기 컨셉인가요..…
● 오랫동안 답변이 없어서 다시…
● 요리 잘하는 사람 어떨거 같…
● 커플가 좋다 30세 결혼를 …
#질문상자 #익명질문모집중

https://t.co/kt1av5TPzf",0
게토야 너 때문에 미치게토ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미치겠다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 잘부탁드립니다.... ♥,0
"아이 두명을 밤중 수유는 내가 했는데...모유수유를 마눌이 안해서..
아직 좀 맴이 아픈기 둘째가 새벽에 너무 울어서 엉댕이를 팡팡쳣는디 그때 내가 넘 감정을 실어서 때려서.. 둘째보면 쫌 미안허다. 에효효효.. 그시절을 내가 어찌 견뎟을까나.. 부모가 되면 위대해 지는건가??",1
"난 할일을 미룬다
근데 할일이 밀려익으면 스트레스 받는다...
짱나서 하기시러진다
존낸밀리고 스트레스를존낸받는다",1
오프 해보고 계폭할건데 가능할까 망해라 코비드19,0
"미친미친 미친거 아니냐
잠깐만 공식? 문피아?? 설마 독자피규어 또 이벤그지랄인거 아니게ㅛ지
진짜죽는다 아니라고해",1
"https://t.co/JAgxajeFvD 

수도권 인구는 표정 관리 들어가네.
아파트 값 더 오르겠네.

이게 나라냐?
국토 균형 발전. 말로만?
문재인은 뭐 하는 사람이고?
청와대 옮겨야하지 않나.",1
나날12화보다가...1화로되돌아왔다.......,0
"한국당은 탄핵파 내치지 않으면
필패다. 그래 주군탄핵한 배신자들.
지금 이 나라  꼴을  보고

반성이라도 햇나?
잘햇나? 잘했다고 생각하면 씨부려 보아라.
인간도 아닌 탄해파들로 인해 나라는 나락을 떨어지는데. 머시라.유승민 한국당 들어오라고?
그래 같이  죽고
같이 망하자.",1
나는 이제 저녁을 먹으면 몹시 불편해지는 몸이라는 걸 받아들여야 할 것 같다.,0
드디어 다 팔로했다 아아닌가 남았나,0
"#황윤성_트친소 #바이나인_트친소
쁘띠 제외 바구 멤버 언급 있음
바구 올팬 아니면 시러함
보통 반존대 가끔 초반 싫으면 블블
나랑 놀아줄 사람 커몬😆",0
힐링~♡ https://t.co/iGytcnnYm7,0
드림계 오실분.. 솔직히 활동은 엄청 많이 없을 것같구 그냥ㅋㅋ,0
#와 난 죽었어 https://t.co/Kadcv8g31V,1
"죽고싶음
과제 존나 많음 시바라ㅏㅏㅏㄹ",1
심장이 튀어나올거같아,0
아 호타루도 있었구나(까먹음,0
